617242,13
735491,126
727641,126
896496,127
765740,127
17683,0
638358,0
55582,21
624193,21
95106,16
94001,16
71642,4
16639,4
81832,31
62209,4
22827,12
748865,12
4496,18
739274,18
869192,73
869191,73
834578,176
834577,176
872987,65
855762,65
54883,13
59184,13
764485,11
607466,11
677488,38
658487,38
32596,4
891692,4
54639,84
884888,84
24121,18
787414,55
68628,26
66637,26
55557,31
851172,31
865811,12
761347,12
14446,12
588279,12
604027,192
666054,192
815671,98
605956,98
796379,159
796360,159
748541,21
622419,21
689709,21
630647,21
885101,59
882000,31
784300,62
752789,62
736909,90
736987,90
678412,48
668830,48
65581,53
846196,53
506580,173
506588,173
854814,54
847706,54
64179,22
62634,11
84266,56
698256,56
36628,59
832533,59
720336,16
710094,16
36568,11
818399,26
98147,21
711906,21
88676,159
852083,159
793139,61
600433,61
871882,118
865594,118
95020,12
685157,12
89738,162
11796,98
66655,12
849712,13
17441,131
806459,106
835055,11
767325,11
826957,21
750308,21
59969,51
21078,51
47029,132
47010,132
61942,31
95989,31
88261,53
804026,53
50732,0
853508,0
62407,58
48920,58
677466,22
677465,22
69289,18
69270,18
833168,149
833164,149
868083,54
836909,54
65180,29
37745,48
820203,89
794695,89
679913,13
643568,13
815274,80
815272,80
833413,134
818081,134
3817,22
88432,12
815725,13
768148,13
63978,53
827013,53
15156,16
679120,70
811796,12
509088,9
92496,62
734179,62
67464,22
508582,22
37865,4
863829,83
791048,16
634210,176
805649,87
605613,87
78174,80
64705,12
59071,159
13593,159
17249,159
797147,159
21371,48
819520,48
689308,0
689307,0
71461,59
19535,59
99548,98
803205,98
77938,60
769036,36
80416,59
832634,59
635882,101
610288,101
501401,18
585261,18
891378,73
687922,73
801636,9
627662,92
92856,71
92855,71
884974,173
735341,173
9594,135
9593,135
891299,84
752784,84
66673,89
90050,89
689896,13
689769,13
667591,18
640707,18
779778,97
779776,97
687171,151
570297,151
110,12
76494,12
885969,8
819845,8
760005,124
638743,124
99550,18
629467,12
78391,31
76083,31
706422,196
767020,196
69765,137
836082,137
804407,11
842041,11
53825,8
638548,8
837256,162
795572,162
91026,16
91883,16
736128,48
736127,48
681343,0
689747,0
1101,73
778542,73
88248,32
681571,32
19097,12
678116,12
39736,8
769713,29
54529,0
737488,0
69811,41
504732,41
20376,90
24761,90
52707,132
804272,132
705604,21
705603,21
722689,77
715037,77
841809,162
897860,162
61418,48
801719,48
56310,112
611418,188
840023,60
653604,60
788542,115
793071,115
29775,25
637494,25
21975,78
803665,13
32595,36
504059,36
28111,4
741167,36
862798,68
862682,68
38641,179
584466,179
91731,48
735291,48
739133,68
666155,68
34601,13
622527,31
69547,121
659143,171
660634,22
626699,53
859639,117
507327,117
70317,68
802714,68
743549,25
664346,25
32170,12
887751,12
796375,12
796374,12
815252,8
700187,8
782388,24
637457,24
836439,173
773874,173
4694,12
802217,12
16381,38
829562,38
882493,21
677861,21
9343,83
23085,83
621099,162
621800,162
77390,32
847687,32
59020,29
30585,29
89732,176
807036,176
86160,141
816607,36
92611,142
785392,142
638362,0
638349,0
33328,87
781241,87
23802,30
767491,30
848535,0
671013,0
89192,104
53796,104
73068,21
835517,21
837956,41
81407,18
97823,18
90516,124
804160,13
714315,13
622200,13
817346,29
702528,29
785499,65
785300,65
840558,32
659206,32
689546,58
671581,58
649817,91
649815,91
828368,191
781667,191
635984,16
32970,89
15209,171
61768,25
734039,13
17178,4
715815,4
769651,73
717785,73
865308,54
785779,54
45303,174
738799,174
15262,11
792914,38
826160,21
702815,21
65367,132
33779,132
660186,8
667779,8
960,4
4272,53
30775,42
732972,42
731592,55
790838,55
45779,16
42511,16
33010,30
679617,30
733209,12
731048,12
614550,13
507329,13
795119,89
575714,89
780374,13
648383,9
86175,12
47286,11
42428,22
814073,9
58130,13
770753,13
765821,13
753727,192
634590,66
634598,66
80176,12
44547,12
86291,25
878970,13
632380,90
618329,90
22241,59
712973,59
49542,16
890734,48
46462,22
809331,58
73245,4
19454,16
886141,11
714885,11
876826,8
647391,8
54549,86
884502,86
712054,11
711762,11
689549,19
635992,19
772957,48
698806,48
93047,22
886217,143
78418,19
78416,19
828334,18
827088,18
62808,59
57521,59
671670,135
671678,135
712197,176
799127,176
78979,12
618277,12
97458,41
703555,117
86450,11
53734,11
740265,16
749492,16
38188,126
797418,126
882587,141
769089,141
16783,18
848668,18
87853,206
48947,90
58317,16
5484,73
84384,73
19755,12
831832,12
824402,196
760402,196
49185,4
702620,4
651059,48
651048,48
73774,106
770743,13
800825,145
734090,145
91312,55
585163,55
95406,98
767704,98
852616,59
896395,125
767997,12
767996,12
68121,106
752990,98
38643,59
93753,132
708137,12
687623,12
54220,82
40165,82
866150,48
771221,48
55590,29
802929,29
75988,22
780622,22
865389,12
832086,12
896762,80
896182,80
65864,12
40846,12
784049,169
45498,11
18536,11
833791,171
726608,31
760419,0
681260,0
848133,27
733234,8
21300,12
710325,12
726260,73
726267,73
83709,59
60904,59
54294,65
54293,65
5744,51
79748,29
785459,116
721496,116
873601,11
632304,11
21938,89
627781,89
807984,26
605507,26
43731,16
895422,16
820746,59
760908,11
64714,13
812904,12
57265,58
24773,58
27026,48
570089,48
782429,21
731763,21
36093,13
680332,13
55201,36
837060,36
848727,202
849768,12
35079,90
732546,90
46420,36
23427,36
842600,82
782071,82
30090,0
623948,0
2138,59
79343,59
703709,39
760149,39
880263,13
763171,13
65970,71
759185,71
814993,82
814999,82
77106,48
842287,48
41430,149
665653,149
34495,177
34494,177
82371,48
96678,48
607583,1
607581,1
47173,73
42190,73
60366,25
832892,25
675033,16
813701,161
813709,161
671736,171
643108,171
702376,18
788968,18
764517,61
578259,61
718923,38
622785,38
634287,173
639921,173
21164,80
637450,80
677530,58
644631,58
855825,48
724167,36
13531,9
865559,9
57234,48
500817,48
42369,89
654874,89
18619,93
804684,93
716918,0
689983,117
824452,83
698895,83
72342,11
742596,11
704929,16
777512,16
53947,12
806443,36
59789,48
797490,83
70406,41
713678,41
42848,12
761242,12
837268,90
704942,90
72295,8
50113,8
84593,80
726115,80
92975,26
840945,25
36530,21
798944,21
505167,0
585120,0
90635,38
887938,38
780945,152
720321,152
63956,12
888657,12
757442,12
646840,12
808295,30
658984,30
59994,42
642040,42
76996,59
62838,53
743488,56
743487,56
895564,29
895563,29
91679,117
883473,151
689727,15
689726,15
800798,39
575283,39
720440,73
729464,73
97012,0
663756,0
13714,4
834867,4
84667,176
822867,176
847219,141
843642,141
809692,55
834858,55
72996,152
636566,152
92571,116
666937,116
887140,180
837949,180
795129,13
643606,13
12590,180
770264,180
643286,83
502301,83
584423,53
570445,53
810936,196
606911,196
23804,21
816179,21
837608,62
503408,62
863401,60
896747,60
44565,94
629135,94
60847,16
715357,16
2791,12
99164,12
622463,8
611661,8
804047,116
831535,58
768032,21
613857,21
99211,13
642717,5
576570,5
730597,9
710534,9
852891,132
631243,132
57676,113
704023,113
844435,12
736301,12
703256,117
861614,12
51146,80
870172,80
869596,30
821445,30
41626,5
779376,5
85068,101
84835,101
743404,5
743403,5
35439,12
654658,12
897535,181
707503,181
3117,73
3114,73
833268,102
833265,102
24619,65
872994,65
75437,58
17023,58
64667,59
53614,59
845610,61
683244,132
794004,154
794001,154
616764,191
616762,191
57479,83
888804,83
14993,32
14991,32
826870,79
653440,79
63091,36
62865,36
743262,32
743258,32
86037,68
50703,68
772289,106
695865,106
58748,29
575658,29
27780,41
870130,41
838244,97
785903,97
3998,121
87326,121
96676,86
773277,86
80938,12
815303,12
802770,13
801880,13
21204,142
822655,31
7511,77
663901,77
94829,177
93738,177
10047,61
867449,61
87774,12
818264,12
77229,16
40090,16
722547,53
717940,53
81702,206
24737,191
776631,48
756730,48
42383,4
760692,4
885733,4
675157,4
59143,171
795148,171
648593,48
648591,48
606265,11
609753,11
21119,11
827248,11
80611,31
868662,188
705479,48
705468,48
782258,8
655038,8
704297,83
608071,83
4627,196
3768,26
814406,16
894761,16
847680,84
750981,84
55905,22
638173,22
844543,21
742803,21
65760,12
881302,4
66770,48
864600,13
883506,34
834789,34
509624,8
509621,8
760467,54
679506,54
41443,22
790247,22
858991,134
776684,134
825888,165
701374,165
78446,118
739134,118
790124,13
675950,13
705932,135
705931,135
26542,24
828120,24
872028,121
646606,121
3951,98
85761,98
77275,21
77274,21
800041,8
809446,8
49619,89
859569,89
864105,29
813787,29
11993,48
11992,48
859052,127
812526,127
11109,97
823335,97
792730,29
609661,29
702443,59
791696,59
869658,5
753884,5
755342,65
730650,12
600646,12
842456,4
736600,126
49342,151
31768,151
799100,13
799108,155
861496,12
820680,12
775897,36
676692,36
36924,12
783455,12
82664,18
42168,11
93226,11
39827,165
819135,165
821898,101
821897,68
845731,8
895464,8
37101,11
825651,11
863470,36
648362,36
791054,4
624123,4
77702,18
841592,18
609947,55
609946,55
81197,156
60549,156
49574,8
859526,8
843118,8
830765,117
59877,29
873106,29
82220,10
855504,10
89475,4
844774,4
610016,25
610015,25
503902,162
503901,162
672344,13
668279,188
848012,54
820092,54
744332,202
796847,202
7327,54
86613,54
99174,68
889243,68
791807,16
600501,62
500625,62
714890,11
610099,13
36364,18
835134,18
604853,25
589869,25
658010,48
658017,48
782526,60
782524,60
90213,12
835738,12
27632,27
735079,89
58970,121
33434,11
27280,48
803722,48
48146,181
844670,181
57128,12
613815,12
15752,4
865347,4
30931,88
885792,88
9559,25
801812,31
39541,4
39549,83
40950,48
33866,48
20690,118
859378,118
849012,142
819134,142
13914,61
852511,61
857015,22
852452,22
96850,29
651415,29
5553,113
4215,113
703257,117
771559,117
15383,8
809930,8
35301,56
18487,78
885669,38
798318,38
67695,29
42862,48
801836,38
886858,38
798316,38
796103,38
75753,16
92238,16
828169,84
826481,84
77481,22
29644,22
734498,73
606196,73
853752,61
760251,61
63890,176
42063,176
878771,1
854504,1
858144,21
856756,21
58559,53
59046,53
21549,21
96590,21
874929,8
740549,8
67660,41
849773,41
65510,22
870177,22
35614,0
10816,36
69373,39
822628,39
634955,83
503767,83
669774,165
653930,165
9295,117
88059,117
55579,41
53121,41
1121,155
28261,155
64786,48
882030,154
880417,5
778266,5
882618,113
779474,113
54266,68
874076,68
41304,121
89729,5
697707,5
891994,0
570663,0
704011,9
704019,9
834258,108
834257,108
865031,9
749510,9
83701,121
83120,4
92952,55
898446,55
837851,62
837848,62
816456,116
661826,116
610662,55
610661,55
50610,162
26913,11
22193,31
777763,31
78163,13
702926,13
713261,11
603960,11
84431,12
84230,12
847795,46
710366,46
888484,131
888482,131
724118,173
721525,173
768001,55
747028,55
5222,137
841672,137
827464,160
823470,160
65147,93
839921,41
839929,41
5992,87
40898,87
836942,54
673705,54
725517,101
725515,101
737814,176
716004,176
889209,5
876178,5
50426,162
864540,162
750654,13
634321,13
84107,159
60012,159
38094,94
90839,12
87607,206
70953,206
5301,56
777226,56
11527,13
732126,12
757374,13
728532,13
33034,8
714488,8
668738,12
626038,12
23199,34
502793,34
749249,73
685828,73
61600,143
61603,143
869592,12
675070,12
808978,162
759200,162
694059,5
694040,5
887763,177
606185,177
885253,11
885240,11
28350,31
25434,12
28314,98
29152,18
679678,13
641893,13
44620,16
717538,16
83082,62
83524,62
22078,12
871984,12
45481,41
885839,171
93337,13
93335,13
84967,121
68840,71
3856,12
68759,12
621507,54
892522,11
709271,11
886643,125
878338,125
54279,36
52790,36
675409,151
634597,66
1270,12
796935,12
18177,55
661637,55
761987,59
675777,59
51129,29
699214,29
32298,121
32297,121
60194,59
59817,48
34160,135
807484,135
51342,34
888381,34
638633,29
678383,21
626806,21
70929,29
70910,29
588004,48
586456,48
22282,11
623176,13
815917,48
815916,48
666431,126
617717,126
51495,59
626949,78
816027,51
816811,51
730778,160
730775,160
649032,36
613041,36
808993,40
73373,12
634244,83
704068,87
762228,87
14960,11
97933,11
638157,16
627168,16
756116,29
570023,29
713589,0
713577,0
896271,65
578086,65
711306,36
637169,36
739834,31
739832,31
96515,38
715945,38
790622,11
790629,11
16971,12
609910,12
714435,89
91911,146
702881,146
789820,31
771578,31
846257,161
28993,48
787438,48
93971,101
789010,165
82038,106
82035,106
777614,11
777612,11
39845,22
613357,22
93303,15
800390,15
804229,89
718357,92
25173,12
811021,12
872003,12
659252,83
51132,36
32222,36
40150,31
815018,31
755049,11
654101,78
82344,29
722749,32
65736,0
53988,22
700123,162
687915,162
894875,162
608181,162
83758,12
82612,12
766289,60
570215,60
85032,48
89533,48
818910,84
894856,84
867535,48
760650,48
722878,29
712405,29
64592,22
889276,11
54952,22
889428,22
747660,79
745994,79
69687,12
711174,41
48551,180
674421,180
97273,188
765159,188
843128,19
818646,19
816065,46
793921,46
853830,38
742360,38
36878,48
831018,48
66506,31
55330,66
53962,59
7163,12
4278,12
77849,12
780217,12
860675,104
856698,104
841916,48
820005,48
10586,68
824867,68
805648,121
831410,121
722149,31
609488,31
75396,31
887532,31
743746,41
711165,41
61401,12
710301,12
783206,89
655125,89
3572,42
806104,78
802095,78
59348,12
685745,84
685744,84
664561,22
664550,22
9211,19
668015,19
884472,54
799446,54
873668,9
767084,9
55703,12
44571,12
897374,8
897373,8
863711,0
630060,0
24889,16
886699,16
94920,13
670649,83
804799,8
809995,8
719725,39
719724,39
600600,169
589801,169
13381,83
809317,23
93213,11
93108,11
889029,77
817463,77
584530,18
589839,18
74867,98
586509,98
21005,18
694157,121
701860,141
701868,141
600929,86
600915,86
791492,13
580334,13
720132,31
609088,22
807937,84
610264,84
804767,161
871783,161
728028,8
728027,8
802394,48
820305,16
99369,83
838272,83
761876,0
638343,0
79030,5
879572,5
819489,36
781116,36
847055,84
649900,84
800702,89
738586,89
65670,12
45816,12
727083,55
727636,55
23762,0
23750,0
19902,13
588103,22
25294,53
884680,53
847125,90
847124,90
769895,86
506484,86
67566,143
809687,143
757892,190
669521,190
69255,59
874321,59
854423,166
898730,166
91565,62
883999,9
4709,41
742070,41
856125,0
645926,0
24406,12
508629,12
88427,12
84738,12
49581,8
501259,8
852467,12
843618,12
806620,58
711780,59
787938,38
771944,38
853099,167
853205,167
642608,8
50097,12
51518,12
647316,62
647315,62
99363,102
796982,102
78152,22
711816,22
10455,56
683551,56
65628,22
64850,12
835265,39
761782,39
773938,89
772021,89
778206,29
776122,29
5989,12
854939,31
757783,55
681309,55
649797,11
612008,11
13692,12
11700,12
21153,13
503853,11
588904,11
91447,31
775036,31
767870,9
696315,9
880840,89
726763,89
831978,90
705638,90
878442,12
878441,12
801422,53
724889,53
3851,12
828602,12
13757,11
13755,11
42741,89
49698,66
605550,5
605558,5
61810,59
781621,59
65414,4
827881,104
663105,104
871506,41
871504,41
40278,83
606890,83
897740,41
897747,41
81907,39
70855,39
4299,97
28597,97
842872,56
899191,36
42691,8
613678,8
878163,13
739533,13
31518,48
818146,48
833586,165
703228,165
9042,12
11288,12
815439,25
746906,25
880419,97
619921,97
94255,12
84899,132
84627,132
858932,141
788194,141
766798,180
743811,180
16986,155
842549,155
861728,79
624711,79
47878,121
49291,121
85113,99
14531,99
82410,73
58969,73
44189,12
749486,12
826827,59
824092,59
9770,62
804279,62
796867,167
796864,167
833491,13
816052,13
92058,78
882982,78
46498,196
811708,196
719187,171
683785,171
48784,48
48783,48
1125,121
744795,84
49186,11
897822,11
872101,0
3271,4
70628,83
44610,34
862655,34
867782,13
866594,13
670088,97
649653,97
79268,12
49306,41
675436,55
675435,55
66219,61
15556,59
47372,59
880530,59
86737,48
22525,48
65738,18
742177,18
45464,25
771443,25
835432,12
835439,12
78321,12
58287,1
867654,73
735501,73
71431,12
53919,12
19615,83
784726,83
59145,53
34738,53
72304,12
748691,12
780716,4
786765,4
90332,0
806493,0
877814,32
761659,32
71531,25
46306,25
57050,121
863716,121
623737,53
612919,53
895621,29
647644,29
41842,11
90464,22
871661,22
706985,135
742168,135
95389,21
848928,16
790689,21
677980,21
28246,12
851566,12
28912,97
624041,97
638108,0
635136,0
755903,86
606105,86
60301,4
63090,74
797237,206
797290,206
817404,126
767296,54
647944,72
642511,72
81701,104
680648,83
87234,31
61910,31
790165,11
603254,11
788584,135
677678,135
837671,206
2572,165
90567,165
87985,12
85355,12
5447,5
5223,5
69367,48
27898,48
814591,149
747464,149
757039,97
627846,178
853630,12
844784,12
818529,0
689168,0
837708,12
820624,12
37081,8
851255,8
85536,12
50452,12
42789,59
39730,59
752670,62
752677,62
28099,181
621342,181
86730,62
86736,48
883819,16
739835,68
76307,31
71342,12
883756,48
46037,77
606517,77
99383,145
764114,145
894074,24
768186,24
761216,31
616920,31
742617,73
655509,73
47331,18
14755,4
814556,4
11131,31
624647,31
811050,8
777686,8
879419,36
677663,36
865738,178
636406,178
832632,121
751171,121
27837,132
845480,132
664188,34
650383,34
600785,135
600784,86
76038,12
619400,21
619407,21
52954,16
25211,16
602093,36
602092,36
64848,154
62214,56
823640,10
740209,97
765370,24
724115,24
899935,9
707025,9
845921,21
789566,21
864073,27
813163,27
880436,29
745589,29
851701,101
849950,101
35319,31
857676,31
732025,56
503022,56
737659,97
737648,97
6689,48
3862,48
37568,48
639542,48
32532,72
808636,166
655280,11
653437,11
650019,111
617415,111
848382,109
779545,109
727859,126
669711,126
9775,36
846215,86
852601,48
722219,22
768855,16
735365,86
13832,53
99432,41
55903,16
798661,16
44303,34
43561,34
861,12
767,12
47786,61
45077,61
830118,89
585544,89
76499,16
848923,16
803357,5
756907,5
752896,31
501278,31
48975,22
852002,22
896348,41
660983,8
614965,8
846275,11
759475,11
870654,5
500829,5
847645,84
629079,84
845014,29
669507,29
664340,60
664348,60
690239,58
690220,58
833965,13
823565,13
634135,38
634133,38
784628,30
759773,30
817232,36
817231,36
11940,22
881177,22
36609,21
833742,21
67629,22
869394,22
50370,48
23837,48
5683,113
74906,8
834730,89
771676,89
49490,4
806551,4
837799,62
837600,1
886320,142
767980,142
625179,9
622089,9
43555,48
814394,4
2803,54
2225,54
31579,9
867644,9
882541,68
893528,9
47493,72
44110,72
99043,117
775452,117
839383,12
821196,12
50109,54
614726,54
632841,30
586459,30
6919,62
27286,13
45789,48
893265,154
777121,30
739384,30
18956,73
859920,73
700744,42
692555,42
877660,165
760474,165
12465,16
864941,16
29499,48
83159,4
877656,4
33661,59
676394,12
712087,196
670066,98
26459,116
658070,116
713541,168
790083,4
52869,18
48661,18
16023,48
797834,181
869538,41
612406,41
34145,77
20407,77
72931,4
633679,4
881258,11
630184,87
859865,8
823385,8
60663,54
731703,54
48417,83
671250,83
56330,179
803149,179
87727,89
97479,89
852116,106
772592,90
48124,48
819258,48
724549,12
857702,12
799931,58
816189,0
813124,0
830210,4
644259,4
48721,12
48696,12
844035,12
895608,77
583649,77
92494,12
808129,12
855174,23
770042,9
34257,12
706797,12
56883,4
56497,4
752085,84
679260,84
874230,48
852902,48
74029,31
783457,31
852780,13
842016,13
63471,41
57084,22
82933,71
842010,18
878461,71
760966,71
807166,4
809753,4
824984,121
717136,121
865918,30
670167,30
19951,118
96346,118
728582,62
503803,62
18266,13
714684,13
860711,56
788930,56
886051,9
635659,9
834540,83
